x,y,z
251444,144368,8
251473,144381,8
251507,144368,8
251538,144381,8
251563,144370,8
251590,144383,8
251628,144373,8
244440,129171,8
244383,129150,8
243186,129020,8
243141,129016,8
243098,129022,8
243059,129028,8
243024,129022,8
242991,129013,8
242963,129010,8
242929,129015,8
242902,129001,8
242897,128980,8
243769,129388,5
243779,129376,5
243777,129329,5
243793,129294,5
243790,129254,5
243805,129226,5
243801,129196,5
243810,129133,5
243825,129103,5
243255,128832,6
243261,128813,5
243252,128792,5
243268,128732,6
243277,128691,6
243289,128651,6
243304,128606,6
243314,128565,6
243322,128527,8
243330,128505,8
243336,128487,8
242683,128630,6
242633,128625,6
242594,128625,6
242564,128619,6
242548,128624,6
243034,129045,8
243059,129063,8
243077,129086,8
243118,129103,8
243171,129105,8
243230,129118,8
243260,129130,8
243306,129141,8
243352,129146,8
243365,129118,8
243385,129080,8
243402,129048,8
243475,129029,8
269627,92757,8
269614,92758,8
269607,92746,8
269558,92719,8
269537,92720,8
269531,92704,8
269514,92706,8
269502,92692,8
269479,92682,8
269458,92677,8
269442,92676,8
269412,92672,8
269376,92663,8
269353,92659,8
269316,92660,8
269290,92639,8
269252,92638,8
269234,92613,8
304349,97458,5
304342,97474,5
304569,95999,8
304567,95972,8
304408,95875,10
304447,95884,10
304475,95889,10
304512,95914,10
304547,95907,10
304573,95928,10
304614,95922,10
304645,95942,10
304366,97472,6
303310,111380,6
303957,111510,10
303314,110987,5
303516,111131,5
303565,111156,6
303609,111197,6
303652,111218,6
303693,111238,6
303727,111252,6
303761,111257,6
303790,111273,6
303829,111290,6
263421,107849,6
263400,107828,6
263393,107810,6
263380,107808,6
263359,107791,6
263511,107849,6
263484,107867,6
263468,107892,6
263440,107873,6
263438,107906,6
263424,107933,6
263414,107954,6
263409,107988,6
263395,108011,6
255905,133266,5
255884,133262,5
255844,133254,5
255827,133250,5
255806,133246,5
289975,93692,5
251956,148053,5
296534,88712,6
296632,88551,6
296648,88529,6
296674,88496,6
296786,87859,5
296831,87886,5
245464,144106,5
329604,98498,5
329609,98495,5
271627,147683,6
271577,147656,6
271523,147651,6
271484,147647,5
244897,126538,5
283649,100134,5
296090,76473,5
294287,94206,6
294369,94253,6
294487,94344,6
291997,92278,5
290005,93633,5
291924,92457,5
294737,92920,6
252990,147192,6
251450,147255,6
251418,147258,6
252995,147174,6
251912,146638,6
273579,44523,5
273578,44516,5
271577,149354,6
271542,149360,6
271467,149374,6
271432,149383,6
271407,149403,6
258468,94930,6
258443,94908,6
258413,94882,6
324415,90070,4
312338,87446,8
312721,88406,4
255922,132957,8
255910,132902,8
255847,133002,8
255846,133004,8
255859,133014,8
255875,133017,8
255875,133019,8
255892,133015,8
255892,133017,8
255920,133006,8
255920,133008,8
255926,132981,8
255920,132957,8
255907,132930,8
255881,132967,8
255843,133019,8
255820,133022,8
245445,126429,8
245441,126385,8
245439,126353,8
245420,126310,8
245428,126280,8
245415,126240,8
245396,126199,8
245376,126164,8
245358,126130,8
282728,76441,8
270186,87408,8
287811,51252,8
295688,92215,10
295700,92202,10
295709,92184,10
295696,92157,10
295715,92141,10
295699,92120,10
295640,92118,10
295640,92137,10
295665,92141,10
295658,92161,10
295687,92187,10
295671,92202,10
292034,91663,10
292018,91658,10
292010,91621,10
292011,91593,10
292010,91565,10
292038,91555,10
292037,91576,10
292032,91601,10
292041,91620,10
292039,91643,10
292065,91643,10
292064,91603,10
292066,91592,10
292058,91583,10
292091,91583,10
292081,91567,10
292067,91546,10
296607,91736,10
296611,91768,10
296627,91792,10
296626,91815,10
296626,91834,10
296627,91854,10
296630,91878,10
296640,91916,10
296649,91952,10
296660,91986,10
296671,92017,10
296678,92060,10
296682,92095,10
296677,92130,10
296668,92161,10
296657,92194,10
296645,92231,10
296635,92253,10
296619,92281,10
296603,92307,10
296576,92325,10
296564,92353,10
296557,92400,10
296546,92435,10
296523,92461,10
296528,92494,10
296507,92526,8
296496,92570,8
296491,92601,10
296499,92634,8
296486,92645,8
296499,92672,10
296482,92703,10
296472,92740,10
296458,92772,10
295648,92079,10
295664,92098,10
295664,92097,10
295680,92094,10
295641,92204,10
295651,92169,10
295715,92113,10
295697,92096,10
295712,92049,10
292679,93060,6
292688,93083,6
294449,87801,8
294453,87782,8
294475,87758,8
294479,87720,8
294476,87690,8
294480,87648,8
294489,87623,8
294489,87607,8
294472,87578,8
294478,87559,8
300046,80703,5
300045,80703,5
300086,80501,5
300085,80501,5
300096,80498,5
300097,80498,5
300132,80886,5
250088,119447,8
250127,119483,8
250167,119508,8
250201,119538,8
250235,119566,8
250276,119598,8
250316,119627,8
250340,119645,8
250369,119669,8
250391,119689,8
250413,119713,8
250430,119745,8
250448,119774,8
250467,119799,8
249738,119274,8
248555,119326,8
248579,119323,8
248613,119315,8
248653,119303,8
248703,119287,8
248741,119279,8
248778,119271,8
248813,119267,8
248847,119264,8
248880,119261,8
248914,119264,8
248962,119262,8
248986,119245,8
249010,119238,8
249037,119230,8
249061,119223,8
249088,119218,8
249137,119213,8
249175,119209,8
249217,119207,8
249255,119209,8
249303,119211,8
249343,119227,8
249383,119210,8
249415,119229,8
249441,119215,8
249482,119222,8
249518,119222,8
249549,119225,8
249573,119234,8
249620,119256,8
249648,119269,8
249682,119289,8
249718,119304,8
249711,119321,8
251819,146204,10
251800,146233,10
251778,146274,10
251770,146314,10
251745,146347,10
251729,146398,10
251729,146429,10
251715,146464,10
251698,146496,10
251668,146527,10
251652,146551,10
251631,146588,10
251617,146621,10
251604,146650,10
251596,146691,10
251594,146726,10
251590,146765,10
251586,146806,10
251586,146845,10
251583,146880,10
251578,146914,10
251570,146954,10
251556,146993,10
251547,147026,10
251541,147064,10
251530,147106,10
251530,147139,10
251505,147174,10
251506,147204,10
251493,147245,10
251736,146369,10
285858,71398,10
285848,71369,10
285830,71342,10
285796,71326,10
285987,71409,8
285972,71396,8
285951,71411,5
285939,71409,5
285918,71406,5
285893,71403,5
269534,59617,8
269522,59639,8
269488,59631,8
248273,74572,8
248283,74581,8
248315,74603,8
248324,74617,8
248345,74623,6
248361,74632,6
248383,74641,6
292654,72917,10
292668,72917,10
280583,60323,5
280553,60342,5
280579,60322,5
280542,60292,5
280569,60300,5
280564,60291,5
280536,60266,5
280537,60250,5
280536,60225,5
303678,111247,8
303655,111279,8
303634,111309,8
303609,111342,8
303585,111371,8
303561,111398,8
303534,111408,8
303514,111435,8
303492,111462,8
303469,111489,8
303550,111363,8
303523,111341,8
303497,111317,8
242117,125773,8
242114,125722,8
242145,125716,8
285140,69041,8
284625,68089,8
284622,68090,8
246492,130348,8
246522,130359,8
246239,130337,8
246268,130337,8
246305,130328,8
246328,130312,8
246394,130309,8
246427,130323,8
246463,130336,8
245955,130317,8
245994,130314,8
246033,130311,8
246063,130332,8
246100,130345,8
246129,130355,8
246165,130359,8
246202,130345,8
246484,130639,8
246475,130660,8
246447,130669,8
246409,130693,8
246403,130725,8
246372,130745,8
246351,130724,8
246554,130372,8
246537,130413,5
246531,130450,8
246536,130490,8
246541,130526,5
246543,130562,5
246543,130579,5
246556,130614,8
246536,130643,8
246506,130657,8
275525,69906,8
275056,69299,8
275018,69319,8
274987,69321,8
274966,69314,8
275084,69330,8
275049,69319,8
269295,47163,8
269297,47194,8
269300,47237,8
269294,47261,8
269280,47282,8
269279,47246,8
269256,47226,8
269257,47265,8
269258,47287,8
269223,47304,8
269204,47334,8
269302,47284,8
269272,46818,8
269271,46856,8
269278,46885,8
269280,46912,8
269283,46944,8
269286,46979,8
330443,99256,5
330433,99258,5
330428,99251,8
330415,99220,8
330399,99186,8
330385,99158,8
330368,99126,8
330351,99098,8
330336,99073,8
330318,99046,8
330181,98856,8
330137,98846,8
330083,98820,8
330050,98792,8
330006,98762,8
329939,98714,8
329907,98704,8
329890,98678,8
329856,98653,8
329770,98598,5
329813,98630,8
329748,98381,8
329782,98568,5
329740,98564,5
329420,98310,8
329406,98250,8
329379,98221,8
329370,98179,8
329365,98128,8
329382,98108,8
329410,98107,8
329459,98083,8
330652,97929,8
330639,97960,8
330624,97994,8
330605,98018,8
330569,98044,8
330560,98068,8
330549,98078,8
330532,98085,8
330517,98114,8
330488,98143,8
330464,98162,8
330436,98182,8
330400,98194,8
330385,98219,8
330364,98220,8
330331,98243,8
330311,98270,8
330279,98277,8
330254,98302,8
330221,98310,8
330192,98326,8
330170,98348,8
330142,98354,8
330119,98380,8
330089,98391,8
330064,98413,8
330034,98449,8
330008,98451,8
329983,98475,8
329862,98506,8
329923,98495,8
329894,98494,8
329857,98518,8
329791,98542,5
329765,98554,8
329741,98562,5
329724,98370,8
329695,98335,8
329659,98292,8
329632,98260,8
329607,98232,8
329582,98208,8
329541,98172,8
329524,98139,8
329524,98105,8
329500,98061,8
329472,98030,8
329451,97995,8
329430,97952,8
329414,97915,8
329398,97881,8
329381,97845,8
329363,97808,8
329337,97758,8
329320,97726,8
329309,97692,8
329296,97646,8
329283,97610,10
329726,98388,6
329737,98402,6
329750,98423,6
329765,98445,6
329774,98461,6
329779,98474,6
329782,98508,5
329394,98330,8
329375,98340,8
329361,98312,8
329325,98298,8
329307,98271,8
329270,98255,8
329227,98236,8
329190,98220,8
329152,98204,8
329116,98193,10
329077,98186,8
329030,98193,10
329002,98217,8
328958,98229,8
328912,98222,8
328879,98204,8
328849,98176,8
328806,98156,8
328762,98138,8
328714,98125,8
328655,98121,8
328610,98127,8
329714,98571,5
329656,98530,8
329602,98500,5
329583,98464,5
329558,98452,5
329540,98440,8
329530,98418,8
329491,98411,8
329474,98384,8
329446,98381,8
329424,98367,8
329412,98352,8
329411,98352,8
329393,98359,8
295762,122333,8
295740,122331,8
296027,122100,8
295863,122213,5
295853,122232,8
295837,122254,8
295715,122305,8
295731,122296,8
295757,122309,8
295590,122274,8
295624,122289,8
295658,122294,8
295693,122286,8
295494,120957,8
295473,120940,10
295451,120945,10
295464,120966,10
295385,122251,8
295434,122259,8
295469,122257,8
295504,122240,8
295539,122239,8
295564,122242,8
295604,122122,8
295615,122086,8
295607,122065,8
295406,121691,8
295436,121706,8
295461,121720,8
295485,121733,8
295514,121742,8
295548,121753,8
295582,121769,8
295616,121783,8
295644,121796,8
295672,121809,8
295705,121824,8
271474,147676,8
271459,147644,8
271450,147654,8
271449,147654,8
271429,147655,8
271400,147641,8
271365,147652,8
271328,147669,8
271291,147687,8
271276,147695,8
255462,133962,7
256268,133209,5
256279,133181,5
256018,133015,5
256007,133012,5
255996,133010,5
255984,133009,5
255973,133009,5
255961,133010,5
256276,132847,8
256269,132809,8
256293,132780,8
256299,132753,8
255420,132756,10
255379,132672,10
255398,132633,10
255501,132473,10
255482,132498,10
255464,132520,10
255444,132543,10
255427,132567,10
255405,132596,10
255385,132617,10
255350,132650,10
255301,132680,10
255254,132681,10
255228,132672,10
255158,132657,10
255181,132669,10
255216,132696,10
255307,132777,10
255251,132743,10
255281,132808,10
255238,132810,10
255256,132846,10
255240,132871,10
255222,132898,10
255230,132834,10
255218,132860,10
255208,132890,10
255188,132927,10
255174,132953,8
254877,133476,8
254875,133503,10
254852,133520,10
254836,133553,10
254828,133583,10
254824,133618,10
254849,133624,10
254820,133651,10
254851,133652,10
254816,133679,10
254847,133685,10
254823,133717,10
254850,133714,10
254856,133748,10
254859,133773,10
254830,133781,10
254871,133807,10
254839,133815,10
254878,133837,10
254846,133848,10
255944,133329,5
255977,133322,5
256012,133322,5
256048,133323,5
256072,133334,5
256100,133336,8
256132,133332,8
256154,133018,8
256152,133017,8
256178,133034,10
255882,133426,10
252757,134822,10
252790,134812,10
252828,134792,10
252865,134772,10
252889,134745,10
255375,133661,10
255347,133672,10
255316,133683,10
255287,133694,10
255243,133712,10
255207,133726,10
255165,133744,10
255123,133763,10
255086,133779,10
255050,133795,10
255015,133790,10
255020,133811,10
254973,133803,10
254971,133833,10
254950,133813,10
254946,133848,10
254929,133822,10
254929,133856,10
254911,133830,10
254914,133869,10
254896,133839,10
254887,133864,10
254889,133868,10
254896,133882,10
254877,133892,10
254863,133862,10
254864,133866,10
254857,133901,10
254834,133874,10
254837,133909,10
254802,133889,10
254815,133920,10
254774,133895,10
254784,133934,10
254751,133908,10
254752,133926,10
254754,133931,10
254750,133951,10
254722,133921,10
254705,133932,10
254716,133969,10
254677,133944,10
254690,133989,10
254649,133979,10
254671,134008,10
254627,133998,10
254650,134031,10
254596,134023,10
254608,134037,10
254611,134041,10
256564,131822,8
256584,131824,8
256544,131793,8
256581,131808,8
256518,131778,8
256478,131778,8
256445,131784,8
256412,131803,8
256370,131808,8
256369,131806,8
256360,131792,8
256341,131817,8
256341,131814,8
256319,131830,8
256316,131829,8
256321,131854,8
256322,131864,8
256321,131890,8
256309,131907,8
256307,131934,8
256279,131929,8
256280,131926,8
256281,131910,8
256282,131887,8
256282,131884,8
256289,131867,8
256290,131864,8
256292,131846,8
256291,131843,8
256266,131831,8
254628,134052,8
256845,132439,8
256880,132439,8
256908,132417,8
256936,132406,8
256970,132406,8
256965,132373,8
256948,132362,8
255823,133529,8
256227,133623,8
256254,133618,8
256264,133628,8
256306,133622,8
256351,133622,8
256375,133637,8
256403,133628,8
256433,133638,8
256466,133627,8
255944,133029,5
255939,133016,5
257489,132425,8
257459,132437,8
257427,132439,8
257400,132464,8
257360,132462,8
257338,132488,8
257292,132491,8
257268,132517,8
257231,132517,8
257204,132542,8
257167,132542,8
257142,132568,8
257103,132568,8
257078,132594,8
257039,132597,8
257015,132619,8
256868,132678,8
256835,132677,8
256809,132689,8
256785,132715,8
256750,132721,8
256725,132744,8
256624,132770,10
256620,132804,8
256600,132785,10
256599,132787,10
255544,133838,3
255549,133831,3
255697,133779,8
255711,133800,8
256884,132850,8
256209,133319,8
256237,133319,8
256274,133314,8
256318,133319,8
256356,133306,8
256395,133301,8
256436,133299,8
256473,133310,8
256508,133299,8
256533,133310,8
256559,133301,8
256590,133315,8
256621,133318,6
256656,133322,6
256694,133328,6
256730,133333,6
256765,133339,8
256800,133343,8
256838,133346,8
256873,133342,8
256906,133334,8
256936,133316,8
256981,133319,8
257006,133304,8
257032,133311,8
257061,133295,8
257112,133301,8
257146,133288,8
257193,133294,8
257226,133284,8
257243,133296,8
257267,133289,8
257306,133308,8
257348,133320,8
257390,133328,8
257431,133335,8
257464,133326,8
257502,133341,8
256869,132818,8
256865,132592,8
256856,132566,8
256860,132537,8
256837,132512,8
256841,132485,8
256816,132455,8
256820,132429,8
256798,132406,8
256796,132370,8
256778,132349,8
256776,132310,8
256756,132292,8
256754,132262,8
256871,132554,8
256908,132552,8
256944,132537,8
256976,132523,8
255888,133348,5
255865,133336,8
255808,133324,8
255783,133314,8
255978,132982,8
255993,132974,8
256012,132957,8
256027,132936,8
255941,132930,8
256140,132710,8
256493,132381,5
256616,132287,5
256621,132296,5
255764,133907,8
255780,133934,8
255798,133957,8
255829,133982,8
255862,134002,8
255900,134020,8
255936,134023,8
255968,134038,8
256006,134056,8
256035,134070,8
256071,134087,8
256101,134100,8
256133,134116,8
256164,134131,8
256199,134148,8
256235,134166,8
256265,134184,8
256294,134211,8
256315,134240,8
256327,134267,8
